areaCode,areaName,areaType,date,cumPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage,newCasesBySpecimenDate,newAdmissions,covidOccupiedMVBeds,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate,newFirstEpisodesBySpecimenDate,newReinfectionsBySpecimenDate,newCasesBySpecimenDate,true_positive_rate
E92000001,England,nation,14/11/2022,44000727,41990007,59.9,3218,522,130,20,33397,2032,1186,3218,0.09635596
E92000001,England,nation,13/11/2022,44000090,41989328,59.9,2562,445,139,39,23222,1632,930,2562,0.110326415
E92000001,England,nation,12/11/2022,43999700,41988683,59.8,2099,370,139,37,23743,1422,677,2099,0.088405004
E92000001,England,nation,11/11/2022,43998333,41986499,59.8,2477,435,137,75,29759,1667,810,2477,0.083235324
E92000001,England,nation,10/11/2022,43997554,41985522,59.8,2744,550,149,59,36494,1835,909,2744,0.075190442
E92000001,England,nation,09/11/2022,43996812,41984638,59.8,3141,535,150,88,47719,2069,1072,3141,0.065822838
E92000001,England,nation,08/11/2022,43995992,41983780,59.8,3358,550,150,84,54878,2167,1191,3358,0.061190277
E92000001,England,nation,07/11/2022,43995292,41982994,59.8,3865,598,154,109,57352,2485,1380,3865,0.067390849
E92000001,England,nation,06/11/2022,43994550,41982284,59.8,2904,500,152,87,37728,1855,1049,2904,0.07697201
E92000001,England,nation,05/11/2022,43994039,41981548,59.8,2331,396,151,100,37902,1557,774,2331,0.061500712
E92000001,England,nation,04/11/2022,43992493,41979168,59.8,2753,410,161,97,51230,1923,830,2753,0.053738044
E92000001,England,nation,03/11/2022,43991626,41978138,59.8,3251,568,166,114,57675,2192,1059,3251,0.056367577
E92000001,England,nation,02/11/2022,43990722,41977084,59.8,3585,571,175,95,57629,2404,1181,3585,0.062208263
E92000001,England,nation,01/11/2022,43989861,41976116,59.8,4063,689,182,117,63798,2692,1371,4063,0.063685382
E92000001,England,nation,31/10/2022,43989027,41975185,59.8,4621,630,181,114,63785,3097,1524,4621,0.0724465
E92000001,England,nation,30/10/2022,43988358,41974448,59.8,3820,640,205,133,44040,2562,1258,3820,0.086739328
E92000001,England,nation,29/10/2022,43987841,41973477,59.8,3222,518,214,130,45358,2261,961,3222,0.071034878
E92000001,England,nation,28/10/2022,43986325,41970999,59.7,3911,558,217,125,57030,2830,1081,3911,0.068577941
E92000001,England,nation,27/10/2022,43985123,41969244,59.7,4369,773,220,128,62554,3127,1242,4369,0.069843655
E92000001,England,nation,26/10/2022,43983942,41967421,59.7,4903,857,222,134,68084,3444,1459,4903,0.072013983
E92000001,England,nation,25/10/2022,43982642,41965743,59.7,5145,863,229,135,72896,3626,1519,5145,0.070580004
E92000001,England,nation,24/10/2022,43981567,41964183,59.7,6129,870,203,143,71924,4286,1843,6129,0.085214949
E92000001,England,nation,23/10/2022,43980563,41962784,59.7,4996,884,195,140,52523,3585,1411,4996,0.095120233
E92000001,England,nation,22/10/2022,43980000,41961930,59.7,4516,785,197,145,54397,3305,1211,4516,0.083019284
E92000001,England,nation,21/10/2022,43978230,41959388,59.7,5733,831,194,160,68888,4142,1591,5733,0.083222042
E92000001,England,nation,20/10/2022,43977138,41958181,59.7,6062,1053,193,156,77324,4291,1771,6062,0.078397393
E92000001,England,nation,19/10/2022,43975976,41956849,59.7,7017,1064,206,138,85509,5018,1999,7017,0.082061537
E92000001,England,nation,18/10/2022,43974795,41955592,59.7,7648,1101,200,135,88166,5416,2232,7648,0.086745457
E92000001,England,nation,17/10/2022,43973737,41954477,59.6,9281,1121,207,155,87008,6588,2693,9281,0.106668352
E92000001,England,nation,16/10/2022,43972929,41953500,59.6,7243,1206,217,161,62468,5207,2036,7243,0.115947365
E92000001,England,nation,15/10/2022,43972252,41952449,59.6,5993,900,221,135,63970,4423,1570,5993,0.09368454
E92000001,England,nation,14/10/2022,43970386,41949548,59.6,7328,978,224,146,78379,5481,1847,7328,0.093494431
E92000001,England,nation,13/10/2022,43969256,41948126,59.6,7545,1247,232,131,84548,5469,2076,7545,0.089239249
E92000001,England,nation,12/10/2022,43968271,41946817,59.6,8115,1150,221,149,87357,5798,2317,8115,0.092894674
E92000001,England,nation,11/10/2022,43967268,41945563,59.6,8776,1207,224,144,90216,6422,2354,8776,0.097277645
E92000001,England,nation,10/10/2022,43966309,41944377,59.6,9825,1275,209,120,89957,7080,2745,9825,0.109218849
E92000001,England,nation,09/10/2022,43965442,41943293,59.6,8013,1252,201,127,64322,5883,2130,8013,0.12457635
E92000001,England,nation,08/10/2022,43964808,41942114,59.6,6579,885,207,115,63440,4963,1616,6579,0.103704288
E92000001,England,nation,07/10/2022,43963046,41938887,59.6,8328,946,199,126,78818,6207,2121,8328,0.105661143
E92000001,England,nation,06/10/2022,43961693,41937523,59.5,8797,1163,192,118,83601,6596,2201,8797,0.105226014
E92000001,England,nation,05/10/2022,43960590,41936173,59.5,9491,1259,195,126,85067,6993,2498,9491,0.111570879
E92000001,England,nation,04/10/2022,43959507,41934900,59.5,10186,1418,192,114,88129,7504,2682,10186,0.115580569
E92000001,England,nation,03/10/2022,43958655,41933724,59.5,10852,1344,189,102,88256,7946,2906,10852,0.122960479
E92000001,England,nation,02/10/2022,43957944,41932643,59.5,8585,1262,172,90,60890,6470,2115,8585,0.140991953
E92000001,England,nation,01/10/2022,43957480,41931549,59.5,6561,1091,161,91,57366,5034,1527,6561,0.114370882
E92000001,England,nation,30/09/2022,43956011,41928673,59.5,7089,870,155,93,71542,5446,1643,7089,0.099088647
E92000001,England,nation,29/09/2022,43955036,41927275,59.5,7336,1158,160,88,78134,5546,1790,7336,0.093889984
E92000001,England,nation,28/09/2022,43953927,41925921,59.5,7770,1134,160,75,77982,5840,1930,7770,0.099638378
E92000001,England,nation,27/09/2022,43953066,41924613,59.5,7608,1045,161,79,78343,5618,1990,7608,0.09711142
E92000001,England,nation,26/09/2022,43952215,41923440,59.5,8021,998,157,83,84095,5857,2164,8021,0.095380225
E92000001,England,nation,25/09/2022,43951445,41922341,59.5,6724,971,160,66,57999,4948,1776,6724,0.115933033
E92000001,England,nation,24/09/2022,43950958,41921251,59.5,5306,727,150,62,53258,4003,1303,5306,0.099628225
E92000001,England,nation,23/09/2022,43949589,41918464,59.5,5997,704,153,58,69838,4519,1478,5997,0.085870157
E92000001,England,nation,22/09/2022,43948771,41917126,59.4,6289,846,152,62,76699,4633,1656,6289,0.081995854
E92000001,England,nation,21/09/2022,43948040,41915900,59.4,6916,858,145,49,74682,5067,1849,6916,0.092605983
E92000001,England,nation,20/09/2022,43947275,41914629,59.4,7195,826,136,71,79236,5160,2035,7195,0.090804685
E92000001,England,nation,19/09/2022,43946578,41913418,59.4,5701,781,123,64,64598,4021,1680,5701,0.088253506
E92000001,England,nation,18/09/2022,43946414,41913174,59.4,3938,555,127,63,48596,2882,1056,3938,0.081035476
E92000001,England,nation,17/09/2022,43945968,41911983,59.4,3176,484,117,55,48864,2376,800,3176,0.064996726
E92000001,England,nation,16/09/2022,43944788,41909228,59.4,3700,476,122,48,64256,2737,963,3700,0.057582171
E92000001,England,nation,15/09/2022,43943907,41907747,59.4,4177,553,132,58,72524,3003,1174,4177,0.057594727
E92000001,England,nation,14/09/2022,43943172,41906403,59.4,4405,586,140,46,73501,3200,1205,4405,0.059931157
E92000001,England,nation,13/09/2022,43942358,41905068,59.4,4559,580,148,61,76440,3380,1179,4559,0.059641549
E92000001,England,nation,12/09/2022,43941639,41903740,59.4,4677,519,124,53,87587,3328,1349,4677,0.053398335
E92000001,England,nation,11/09/2022,43940750,41902229,59.4,3870,499,132,45,55275,2829,1041,3870,0.070013569
E92000001,England,nation,10/09/2022,43940591,41901639,59.4,2855,408,129,47,53179,2114,741,2855,0.053686606
E92000001,England,nation,09/09/2022,43940022,41899949,59.4,3099,422,122,47,68792,2325,774,3099,0.045048843
E92000001,England,nation,08/09/2022,43939591,41899124,59.4,3250,508,127,52,74212,2370,880,3250,0.043793457
E92000001,England,nation,07/09/2022,43939232,41898379,59.4,3744,541,117,62,76924,2734,1010,3744,0.048671416
E92000001,England,nation,06/09/2022,43938822,41897602,59.4,3931,537,135,52,86751,2860,1071,3931,0.045313599
E92000001,England,nation,05/09/2022,43938423,41896644,59.4,4383,526,127,65,104400,3150,1233,4383,0.041982759
E92000001,England,nation,04/09/2022,43938008,41895649,59.4,3759,471,120,72,68490,2770,989,3759,0.054883925
E92000001,England,nation,03/09/2022,43937725,41894805,59.4,2970,439,135,56,67987,2212,758,2970,0.043684822
E92000001,England,nation,02/09/2022,43936967,41892660,59.3,3235,466,143,72,89422,2433,802,3235,0.03617678
E92000001,England,nation,01/09/2022,43936264,41890954,59.3,3760,534,152,68,102655,2732,1028,3760,0.036627539
E92000001,England,nation,31/08/2022,43935525,41889305,59.3,3964,580,144,94,111560,2926,1038,3964,0.035532449
E92000001,England,nation,30/08/2022,43934554,41886867,59.3,4473,612,141,62,144231,3161,1312,4473,0.03101275
E92000001,England,nation,29/08/2022,43933639,41884495,59.3,3936,602,144,65,127182,2840,1096,3936,0.030947776
E92000001,England,nation,28/08/2022,43933482,41884064,59.3,2881,539,138,78,80566,2192,689,2881,0.035759502
E92000001,England,nation,27/08/2022,43933178,41883168,59.3,2586,475,135,75,86847,1963,623,2586,0.029776504
E92000001,England,nation,26/08/2022,43932269,41880580,59.3,2987,512,135,71,116467,2282,705,2987,0.02564675
E92000001,England,nation,25/08/2022,43931385,41878369,59.3,3254,646,141,70,152225,2398,856,3254,0.021376252
E92000001,England,nation,24/08/2022,43930633,41876154,59.3,3894,643,150,68,138857,2889,1005,3894,0.028043239
E92000001,England,nation,23/08/2022,43929819,41873884,59.3,4015,707,135,79,142831,3005,1010,4015,0.028110144
E92000001,England,nation,22/08/2022,43928947,41871562,59.3,4507,670,162,88,194409,3325,1182,4507,0.023183083
E92000001,England,nation,21/08/2022,43928105,41868965,59.3,3533,605,164,93,103055,2603,930,3533,0.034282665
E92000001,England,nation,20/08/2022,43927687,41867811,59.3,2829,585,166,96,100170,2168,661,2829,0.028241989
E92000001,England,nation,19/08/2022,43926596,41864316,59.3,3315,648,182,76,134663,2487,828,3315,0.024617007
E92000001,England,nation,18/08/2022,43925670,41862081,59.3,3856,692,184,88,162988,2870,986,3856,0.023658183
E92000001,England,nation,17/08/2022,43924846,41859757,59.3,4382,788,207,82,147037,3265,1117,4382,0.029802023
E92000001,England,nation,16/08/2022,43923930,41857378,59.3,4827,818,195,105,156430,3606,1221,4827,0.030857252
E92000001,England,nation,15/08/2022,43923011,41855114,59.2,5592,861,198,127,200476,4170,1422,5592,0.027893613
E92000001,England,nation,14/08/2022,43922220,41852937,59.2,4778,759,191,106,105938,3619,1159,4778,0.045101852
E92000001,England,nation,13/08/2022,43921811,41851593,59.2,3967,762,192,130,104054,3044,923,3967,0.038124435
E92000001,England,nation,12/08/2022,43920755,41848317,59.2,4774,740,196,134,148352,3650,1124,4774,0.03218022
E92000001,England,nation,11/08/2022,43919939,41846075,59.2,5440,901,206,145,173284,4078,1362,5440,0.03139355
E92000001,England,nation,10/08/2022,43919118,41843621,59.2,5989,1009,216,116,156601,4498,1491,5989,0.038243689
E92000001,England,nation,09/08/2022,43918258,41841117,59.2,6461,973,233,123,169289,4925,1536,6461,0.038165504
E92000001,England,nation,08/08/2022,43917447,41838667,59.2,7225,975,222,128,213666,5309,1916,7225,0.033814458
E92000001,England,nation,07/08/2022,43916653,41835868,59.2,5898,899,217,128,119526,4492,1406,5898,0.049344912
E92000001,England,nation,06/08/2022,43916123,41834014,59.2,4850,775,221,116,121110,3759,1091,4850,0.040046239
E92000001,England,nation,05/08/2022,43914928,41829584,59.2,5858,910,229,122,169139,4489,1369,5858,0.034634236
E92000001,England,nation,04/08/2022,43914018,41826447,59.2,6521,1017,231,120,185685,4973,1548,6521,0.035118615
E92000001,England,nation,03/08/2022,43912907,41823251,59.2,7415,1059,232,154,171111,5723,1692,7415,0.043334444
E92000001,England,nation,02/08/2022,43911891,41819884,59.2,8165,1062,240,150,191208,6175,1990,8165,0.042702188
E92000001,England,nation,01/08/2022,43910886,41816751,59.2,8812,1120,245,151,225935,6647,2165,8812,0.039002368
E92000001,England,nation,31/07/2022,43909988,41813342,59.1,7667,1138,232,142,128596,5885,1782,7667,0.059620828
E92000001,England,nation,30/07/2022,43909374,41810797,59.1,6612,936,241,129,127637,5145,1467,6612,0.051803161
E92000001,England,nation,29/07/2022,43907855,41804706,59.1,7583,996,253,172,177547,5850,1733,7583,0.042709818
E92000001,England,nation,28/07/2022,43906663,41800600,59.1,8340,1165,268,172,205596,6351,1989,8340,0.040564992
E92000001,England,nation,27/07/2022,43905361,41795913,59.1,9433,1197,273,145,193298,7189,2244,9433,0.048800298
E92000001,England,nation,26/07/2022,43904056,41791508,59.1,10480,1318,290,142,205637,8051,2429,10480,0.050963591
E92000001,England,nation,25/07/2022,43902845,41787057,59.1,11926,1345,303,148,250957,9136,2790,11926,0.047522085
E92000001,England,nation,24/07/2022,43901573,41782244,59.1,10214,1307,300,178,146745,7839,2375,10214,0.069603734
E92000001,England,nation,23/07/2022,43900873,41779089,59.1,8907,1139,279,157,144503,6975,1932,8907,0.061638859
E92000001,England,nation,22/07/2022,43898950,41770498,59.1,11175,1231,292,148,204734,8656,2519,11175,0.05458302
E92000001,England,nation,21/07/2022,43897686,41765241,59,12788,1550,283,151,227081,9869,2919,12788,0.056314707
E92000001,England,nation,20/07/2022,43896491,41760363,59,14534,1715,287,210,220878,11291,3243,14534,0.06580103
E92000001,England,nation,19/07/2022,43895404,41756102,59,14864,1834,318,303,201113,11346,3518,14864,0.073908698
E92000001,England,nation,18/07/2022,43894634,41753119,59,16915,1754,307,160,265845,12793,4122,16915,0.063627302
E92000001,England,nation,17/07/2022,43893803,41749858,59,15704,1694,292,193,177145,12072,3632,15704,0.088650541
E92000001,England,nation,16/07/2022,43893116,41746126,59,13671,1373,305,159,165718,10675,2996,13671,0.082495565
E92000001,England,nation,15/07/2022,43890996,41735239,59,16626,1487,287,142,237478,12842,3784,16626,0.070010696
E92000001,England,nation,14/07/2022,43889747,41730116,59,19340,1839,282,142,255336,14752,4588,19340,0.075743334
E92000001,England,nation,13/07/2022,43888516,41725081,59,21639,1946,274,158,253702,16642,4997,21639,0.085292982
E92000001,England,nation,12/07/2022,43887234,41719886,59,24373,1945,264,163,251328,18602,5771,24373,0.096976859
E92000001,England,nation,11/07/2022,43886130,41715252,58.9,27195,2005,264,148,295139,20616,6579,27195,0.092143024
E92000001,England,nation,10/07/2022,43885120,41710909,58.9,23042,1889,250,150,197086,17804,5238,23042,0.116913429
E92000001,England,nation,09/07/2022,43884343,41706591,58.9,19351,1601,229,145,173296,15266,4085,19351,0.111664435
E92000001,England,nation,08/07/2022,43882243,41695215,58.9,22169,1696,228,134,220002,17500,4669,22169,0.100767266
E92000001,England,nation,07/07/2022,43880953,41689626,58.9,24048,1967,232,119,265928,18599,5449,24048,0.090430492
E92000001,England,nation,06/07/2022,43879717,41684216,58.9,26734,1945,217,131,250579,20644,6090,26734,0.106688908
E92000001,England,nation,05/07/2022,43878302,41678750,58.9,28116,1926,229,114,260710,21783,6333,28116,0.107843965
E92000001,England,nation,04/07/2022,43877040,41673611,58.9,30385,1911,223,117,307440,23335,7050,30385,0.098832292
E92000001,England,nation,03/07/2022,43875935,41668245,58.9,25171,1795,218,97,186565,19475,5696,25171,0.134918125
E92000001,England,nation,02/07/2022,43875041,41663688,58.9,19589,1374,213,106,173369,15549,4040,19589,0.112990212
E92000001,England,nation,01/07/2022,43872660,41652486,58.8,21060,1326,219,92,236039,16745,4315,21060,0.089222544
E92000001,England,nation,30/06/2022,43871291,41647052,58.8,21508,1596,211,84,248342,16832,4676,21508,0.086606373
E92000001,England,nation,29/06/2022,43869982,41642464,58.8,21719,1572,200,85,231980,17056,4663,21719,0.09362445
E92000001,England,nation,28/06/2022,43868691,41637800,58.8,21869,1454,205,68,242542,17360,4509,21869,0.090165827
E92000001,England,nation,27/06/2022,43867433,41633335,58.8,21896,1438,192,73,284320,17276,4620,21896,0.077011818
E92000001,England,nation,26/06/2022,43866237,41628904,58.8,18037,1276,188,66,168527,14409,3628,18037,0.107027361
E92000001,England,nation,25/06/2022,43865209,41625255,58.8,14473,1011,177,71,155362,11841,2632,14473,0.093156628
E92000001,England,nation,24/06/2022,43862268,41615717,58.8,15623,1072,168,55,201605,12676,2947,15623,0.077493118
E92000001,England,nation,23/06/2022,43860795,41611246,58.7,16696,1210,154,72,227777,13493,3203,16696,0.073299762
E92000001,England,nation,22/06/2022,43859643,41607751,58.7,17761,1133,149,66,204826,14458,3303,17761,0.086712624
E92000001,England,nation,21/06/2022,43858296,41603912,58.7,17529,1155,149,56,215671,14193,3336,17529,0.081276574
E92000001,England,nation,20/06/2022,43857047,41600223,58.7,16917,1055,150,60,265490,13610,3307,16917,0.063719914
E92000001,England,nation,19/06/2022,43855955,41596453,58.7,14523,942,139,58,158162,11856,2667,14523,0.091823573
E92000001,England,nation,18/06/2022,43855033,41593614,58.7,11635,797,138,51,142148,9652,1983,11635,0.08185131
E92000001,England,nation,17/06/2022,43852367,41585317,58.7,11641,829,120,52,189326,9632,2009,11641,0.061486536
E92000001,England,nation,16/06/2022,43851011,41581596,58.7,11911,822,130,58,211921,9653,2258,11911,0.056204907
E92000001,England,nation,15/06/2022,43849820,41577980,58.7,12386,842,132,46,194863,10104,2282,12386,0.063562606
E92000001,England,nation,14/06/2022,43848444,41574256,58.6,12661,763,130,38,205038,10410,2251,12661,0.061749529
E92000001,England,nation,13/06/2022,43847096,41570611,58.6,12955,722,128,37,260910,10469,2486,12955,0.049653137
E92000001,England,nation,12/06/2022,43845961,41567512,58.6,10717,659,126,31,149780,8837,1880,10717,0.071551609
E92000001,England,nation,11/06/2022,43844751,41564149,58.6,8466,583,125,43,141775,7041,1425,8466,0.059714336
E92000001,England,nation,10/06/2022,43841481,41554649,58.6,9154,589,117,53,195479,7638,1516,9154,0.04682856
E92000001,England,nation,09/06/2022,43839952,41550284,58.6,9588,627,127,36,220371,7902,1686,9588,0.043508447
E92000001,England,nation,08/06/2022,43838512,41546551,58.6,9953,664,124,41,200047,8184,1769,9953,0.049753308
E92000001,England,nation,07/06/2022,43837009,41542483,58.6,9482,577,116,40,208467,7811,1671,9482,0.045484417
E92000001,England,nation,06/06/2022,43835573,41538604,58.5,9799,606,120,51,264909,8049,1750,9799,0.036990061
E92000001,England,nation,05/06/2022,43834230,41534906,58.5,8351,531,113,45,152353,6942,1409,8351,0.054813492
E92000001,England,nation,04/06/2022,43833584,41532791,58.5,6277,443,111,48,135291,5357,920,6277,0.046396287
E92000001,England,nation,03/06/2022,43831798,41527270,58.5,5582,404,125,35,153767,4791,791,5582,0.036301677
E92000001,England,nation,02/06/2022,43831411,41526419,58.5,5081,412,126,46,160459,4334,747,5081,0.03166541
E92000001,England,nation,01/06/2022,43830809,41525033,58.5,5713,480,123,40,182554,4956,757,5713,0.03129485
E92000001,England,nation,31/05/2022,43828065,41517812,58.5,5732,502,119,56,194882,4902,830,5732,0.02941267
E92000001,England,nation,30/05/2022,43825561,41510103,58.5,5927,465,121,59,244245,5040,887,5927,0.024266618
E92000001,England,nation,29/05/2022,43823257,41503350,58.5,4686,428,124,36,146020,3995,691,4686,0.032091494
E92000001,England,nation,28/05/2022,43821899,41499560,58.4,4153,382,127,54,146195,3561,592,4153,0.028407264
E92000001,England,nation,27/05/2022,43818741,41489808,58.4,4492,442,134,54,206644,3825,667,4492,0.021737868
E92000001,England,nation,26/05/2022,43816810,41484792,58.4,4818,421,134,63,234976,4000,818,4818,0.020504222
E92000001,England,nation,25/05/2022,43815104,41480349,58.4,5190,475,137,44,220558,4305,885,5190,0.023531225
E92000001,England,nation,24/05/2022,43813238,41476178,58.4,5593,461,142,45,228396,4648,945,5593,0.02448817
E92000001,England,nation,23/05/2022,43811393,41472095,58.4,6247,505,150,60,287298,5123,1124,6247,0.021743973
E92000001,England,nation,22/05/2022,43809675,41468403,58.3,5151,463,156,62,165566,4345,806,5151,0.03111146
E92000001,England,nation,21/05/2022,43808131,41465047,58.3,4243,387,164,63,155618,3589,654,4243,0.027265483
E92000001,England,nation,20/05/2022,43803961,41455345,58.3,5047,450,171,67,216811,4238,809,5047,0.023278339
E92000001,England,nation,19/05/2022,43801356,41449864,58.3,5784,573,165,58,234663,4731,1053,5784,0.024648112
E92000001,England,nation,18/05/2022,43799076,41445012,58.3,6390,626,161,57,223744,5315,1075,6390,0.028559425
E92000001,England,nation,17/05/2022,43796688,41439878,58.3,6831,576,173,84,240308,5676,1155,6831,0.02842602
E92000001,England,nation,16/05/2022,43794034,41434971,58.2,7883,589,159,68,316565,6453,1430,7883,0.024901679
E92000001,England,nation,15/05/2022,43791936,41430455,58.2,6730,566,170,84,186542,5637,1093,6730,0.036077666
E92000001,England,nation,14/05/2022,43789811,41425946,58.2,5139,553,168,83,164024,4312,827,5139,0.031330781
E92000001,England,nation,13/05/2022,43784740,41414531,58.2,5790,542,162,90,241541,4902,888,5790,0.023971086
E92000001,England,nation,12/05/2022,43781932,41408368,58.2,6374,680,162,101,268458,5340,1034,6374,0.023743006
E92000001,England,nation,11/05/2022,43779281,41402098,58.1,7262,671,170,92,256217,6062,1200,7262,0.028343162
E92000001,England,nation,10/05/2022,43776618,41395400,58.1,8153,726,175,107,273467,6773,1380,8153,0.029813469
E92000001,England,nation,09/05/2022,43773815,41388798,58.1,8871,731,187,105,343519,7327,1544,8871,0.025823899
E92000001,England,nation,08/05/2022,43771291,41382545,58.1,7664,669,199,106,204540,6417,1247,7664,0.037469444
E92000001,England,nation,07/05/2022,43768816,41376594,58.1,6353,607,199,118,193520,5445,908,6353,0.032828648
E92000001,England,nation,06/05/2022,43762763,41362742,58,7509,721,211,124,267319,6365,1144,7509,0.028090035
E92000001,England,nation,05/05/2022,43759372,41354804,58,8582,777,224,118,292130,7205,1377,8582,0.029377332
E92000001,England,nation,04/05/2022,43756193,41348042,58,9775,873,241,125,288956,8234,1541,9775,0.03382868
E92000001,England,nation,03/05/2022,43752594,41340809,58,11149,893,237,123,336121,9301,1848,11149,0.033169603
E92000001,England,nation,02/05/2022,43749495,41334420,58,10328,828,248,140,277251,8729,1599,10328,0.037251444
E92000001,England,nation,01/05/2022,43748223,41332421,58,7718,807,256,158,198428,6638,1080,7718,0.03889572
E92000001,England,nation,30/04/2022,43745674,41327374,57.9,6864,718,265,166,208878,5945,919,6864,0.032861287
E92000001,England,nation,29/04/2022,43738871,41313692,57.9,7987,872,259,155,280863,6855,1132,7987,0.028437352
E92000001,England,nation,28/04/2022,43735189,41305617,57.9,9048,936,252,170,322960,7712,1336,9048,0.028015853
E92000001,England,nation,27/04/2022,43731814,41298643,57.9,10117,1082,260,164,320383,8628,1489,10117,0.03157783
E92000001,England,nation,26/04/2022,43728035,41291437,57.8,11293,1100,276,154,335999,9634,1659,11293,0.033610219
E92000001,England,nation,25/04/2022,43724749,41285242,57.8,13395,1138,276,168,408707,11277,2118,13395,0.03277409
E92000001,England,nation,24/04/2022,43721598,41278608,57.8,11867,1077,287,161,264754,10248,1619,11867,0.044822741
E92000001,England,nation,23/04/2022,43717900,41271137,57.8,10571,1087,286,179,259043,9262,1309,10571,0.040807897
E92000001,England,nation,22/04/2022,43710045,41255667,57.8,12520,1184,283,191,335282,10848,1672,12520,0.0373417
E92000001,England,nation,21/04/2022,43704720,41245733,57.7,14518,1264,294,182,364470,12569,1949,14518,0.039833182
E92000001,England,nation,20/04/2022,43699247,41236732,57.7,16963,1322,309,209,368884,14762,2201,16963,0.045984646
E92000001,England,nation,19/04/2022,43693949,41227165,57.7,20591,1435,296,178,413228,17774,2817,20591,0.049829634
E92000001,England,nation,18/04/2022,43688469,41217526,57.7,20561,1506,274,226,342552,17869,2692,20561,0.060023004
E92000001,England,nation,17/04/2022,43686440,41214400,57.7,16262,1347,280,225,261356,14390,1872,16262,0.062221644
E92000001,England,nation,16/04/2022,43685159,41212396,57.6,16087,1288,285,229,265893,14358,1729,16087,0.060501781
E92000001,England,nation,15/04/2022,43679408,41201990,57.6,17301,1416,271,216,301219,15377,1924,17301,0.057436616
E92000001,England,nation,14/04/2022,43676258,41197490,57.6,21434,1662,299,239,395045,18974,2460,21434,0.05425711
E92000001,England,nation,13/04/2022,43669465,41186860,57.6,25507,1898,306,263,421700,22618,2889,25507,0.060486128
E92000001,England,nation,12/04/2022,43662704,41175715,57.6,27380,2003,339,253,433826,24176,3204,27380,0.063112861
E92000001,England,nation,11/04/2022,43656671,41165895,57.5,30597,1909,337,238,499909,26941,3656,30597,0.061205139
E92000001,England,nation,10/04/2022,43650734,41155724,57.5,25638,1792,329,245,350645,22867,2771,25638,0.073116685
E92000001,England,nation,09/04/2022,43646750,41148149,57.5,23014,1702,323,242,354463,20508,2506,23014,0.064926382
E92000001,England,nation,08/04/2022,43639069,41133084,57.5,27388,1751,315,266,463761,24305,3083,27388,0.059056281
E92000001,England,nation,07/04/2022,43634304,41123240,57.4,31745,1999,312,246,509414,27979,3766,31745,0.062316701
E92000001,England,nation,06/04/2022,43629989,41114651,57.4,36888,2176,317,245,550207,32599,4289,36888,0.067043858
E92000001,England,nation,05/04/2022,43625536,41106010,57.4,40394,2308,319,225,566971,35750,4644,40394,0.071245267
E92000001,England,nation,04/04/2022,43621197,41097646,57.4,45133,2164,306,211,614826,39801,5332,45133,0.073407761
E92000001,England,nation,03/04/2022,43616786,41088992,57.4,35602,2103,306,231,488999,31741,3861,35602,0.072805875
E92000001,England,nation,02/04/2022,43614316,41081425,57.3,31606,1826,308,254,445058,28258,3348,31606,0.071015463
E92000001,England,nation,01/04/2022,43609526,41066429,57.3,40344,1846,311,216,604786,35907,4437,40344,0.066707893
E92000001,England,nation,31/03/2022,43606223,41056743,57.3,45876,2124,311,222,680414,40704,5172,45876,0.067423657
E92000001,England,nation,30/03/2022,43602506,41045632,57.3,62747,2355,318,212,739702,55344,7403,62747,0.084827403
E92000001,England,nation,29/03/2022,43599182,41034504,57.2,67443,2219,325,204,753048,59381,8062,67443,0.089560028
E92000001,England,nation,28/03/2022,43596047,41024365,57.2,78903,2280,319,188,768421,69228,9675,78903,0.102681993
E92000001,England,nation,27/03/2022,43593274,41015047,57.2,57998,2037,303,186,642864,51346,6652,57998,0.090218149
E92000001,England,nation,26/03/2022,43591446,41008141,57.2,51773,1869,304,186,564698,46256,5517,51773,0.091682634
E92000001,England,nation,25/03/2022,43586358,40990375,57.2,60256,1925,290,180,706977,53549,6707,60256,0.085230495
E92000001,England,nation,24/03/2022,43582589,40978028,57.1,68603,2006,286,175,762756,60940,7663,68603,0.089940951
E92000001,England,nation,23/03/2022,43578601,40967503,57.1,77597,2137,260,165,824950,68844,8753,77597,0.09406267
E92000001,England,nation,22/03/2022,43574914,40955947,57.1,81847,2098,269,185,835953,72559,9288,81847,0.097908614
E92000001,England,nation,21/03/2022,43571449,40945600,57.1,89906,1984,252,145,853239,79358,10548,89906,0.105370242
E92000001,England,nation,20/03/2022,43567835,40934807,57,66902,1793,237,155,645104,59475,7427,66902,0.103707309
E92000001,England,nation,19/03/2022,43565380,40926162,57,55211,1813,231,149,600988,49582,5629,55211,0.091867059
E92000001,England,nation,18/03/2022,43560121,40908041,57,61904,1629,240,162,737223,55418,6486,61904,0.083969165
E92000001,England,nation,17/03/2022,43555668,40894405,57,67684,1738,249,159,792152,60469,7215,67684,0.085443198
E92000001,England,nation,16/03/2022,43551813,40881815,56.9,73954,1823,236,145,847209,66033,7921,73954,0.08729133
E92000001,England,nation,15/03/2022,43547753,40869134,56.9,74100,1800,235,132,808287,66267,7833,74100,0.091675358
